client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,variation,edad_redondeada,full_bal,call_group,Outlier
2336764,5,67,61.5,M,2,405366.55,6,9,Control,62,250K-500K,6,False
5099365,8,107,78.5,M,3,425111.42,6,9,Test,78,250K-500K,6,False
4506609,15,189,52.0,M,3,956579.86,5,8,Control,52,500K-1M,5,False
5351413,21,261,40.5,M,5,497384.45,2,5,Test,40,250K-500K,2,False
1472953,21,258,27.5,M,3,296957.53,2,5,Control,28,250K-500K,2,False
6434694,7,90,45.5,U,2,349620.69,1,4,Control,46,250K-500K,1,False
2986674,13,167,41.0,M,2,339502.03,6,9,Test,41,250K-500K,6,False
1466732,12,152,53.5,M,2,617609.1900000001,4,7,Control,54,500K-1M,4,False
5057948,14,172,67.0,M,5,696712.01,4,7,Control,67,500K-1M,4,False
11309,10,126,46.5,F,3,647166.9600000001,5,8,Test,46,500K-1M,5,False
8467980,7,88,56.0,U,2,303985.01,1,5,Test,56,250K-500K,1,False
5849558,5,70,65.0,F,2,420539.22,6,9,Test,65,250K-500K,6,False
2798211,16,198,59.0,F,4,630382.28,5,8,Test,59,500K-1M,5,False
746652,26,321,78.5,M,2,1306960.46,4,8,Test,78,1M-5M,4,False
9502403,9,108,59.5,F,2,304230.9,1,4,Test,60,250K-500K,1,False
4445535,29,349,60.5,F,3,516732.24,6,9,Control,60,500K-1M,6,False
8179812,16,193,75.0,M,2,501094.73,6,9,Control,75,500K-1M,6,False
151897,33,397,58.5,M,3,329122.13,6,9,Test,58,250K-500K,6,True
5890936,28,347,93.5,M,3,1364856.21,6,9,Control,94,1M-5M,6,False
1214906,34,414,52.0,M,5,2317097.52,6,9,Control,52,1M-5M,6,True
8784376,22,268,41.5,M,3,1619946.34,4,7,Test,42,1M-5M,4,False
6747525,22,266,58.0,F,2,426257.13,0,3,Control,58,250K-500K,0,False
3287161,15,184,51.0,M,3,1408560.01,4,7,Test,51,1M-5M,4,False
9434764,15,180,81.0,M,2,397717.61,6,9,Control,81,250K-500K,6,False
9120385,48,576,43.0,M,4,896608.18,6,9,Test,43,500K-1M,6,True
4475466,5,60,59.0,M,2,392112.01,5,8,Test,59,250K-500K,5,False
5718227,15,191,51.0,U,2,846228.18,4,7,Test,51,500K-1M,4,False
7467270,26,318,75.0,M,2,338464.51,2,9,Control,75,250K-500K,2,False
7803066,18,222,46.5,F,2,434430.76,6,9,Test,46,250K-500K,6,False
4565926,16,199,48.0,M,2,462285.66,5,8,Control,48,250K-500K,5,False
3375768,14,171,66.5,M,3,300259.64,6,9,Test,66,250K-500K,6,False
9811512,26,322,61.5,M,3,403592.0,3,6,Control,62,250K-500K,3,False
7204736,6,82,62.0,M,2,358893.81,4,7,Test,62,250K-500K,4,False
2361758,14,178,50.5,M,3,464950.9,6,9,Control,50,250K-500K,6,False
5181822,6,72,69.5,U,2,298027.15,6,9,Control,70,250K-500K,6,False
314189,23,279,42.5,F,2,336986.9,2,5,Test,42,250K-500K,2,False
200648,15,183,59.0,F,2,339025.55,0,3,Test,59,250K-500K,0,False
28241,6,80,48.5,M,3,421518.75,5,8,Test,48,250K-500K,5,False
5742957,15,188,43.5,F,2,653924.16,6,9,Test,44,500K-1M,6,False
8169366,7,86,69.0,U,2,501049.93,1,4,Test,69,500K-1M,1,False
7916237,28,337,61.0,F,2,297597.67,5,8,Test,61,250K-500K,5,False
5539442,23,277,54.0,F,3,506670.4,4,7,Test,54,500K-1M,4,False
3943790,10,130,33.0,M,4,729201.8400000001,6,9,Test,33,500K-1M,6,False
739806,15,189,50.5,F,2,687493.55,6,9,Test,50,500K-1M,6,False
8849141,7,85,59.0,U,3,373625.92,6,9,Control,59,250K-500K,6,False
5232332,30,360,64.5,M,3,392371.75,5,8,Test,64,250K-500K,5,False
200604,8,97,63.0,U,3,489812.64,5,8,Control,63,250K-500K,5,False
8035493,23,277,76.0,U,2,414251.2,6,9,Control,76,250K-500K,6,False
6041600,23,283,38.0,F,3,822339.29,1,4,Control,38,500K-1M,1,False
5199268,16,195,54.5,F,2,412967.44,4,7,Control,54,250K-500K,4,False
624300,32,390,73.5,F,2,393060.69,5,8,Test,74,250K-500K,5,True
3362625,5,65,57.5,U,2,540090.17,3,6,Control,58,500K-1M,3,False
3965494,11,133,75.5,M,3,1177038.45,6,9,Control,76,1M-5M,6,False
216445,10,131,56.0,F,2,362458.68,6,9,Control,56,250K-500K,6,False
7322020,35,421,77.0,F,3,439910.8,3,6,Test,77,250K-500K,3,True
9514335,27,325,63.5,F,2,367161.68,6,9,Test,64,250K-500K,6,False
2302372,26,323,75.0,M,3,506179.25,6,9,Test,75,500K-1M,6,False
2355590,18,226,62.5,M,2,311593.62,5,8,Control,62,250K-500K,5,False
2166322,18,222,69.0,F,2,290331.02,6,9,Test,69,250K-500K,6,False
1348442,16,203,66.0,F,2,1158630.54,6,9,Control,66,1M-5M,6,False
5139771,9,117,32.5,F,4,533261.6900000001,6,9,Test,32,500K-1M,6,False
9166983,11,132,58.5,M,2,604682.16,5,8,Control,58,500K-1M,5,False
5066798,18,216,53.5,F,2,489456.19,3,6,Test,54,250K-500K,3,False
3694432,13,166,72.5,M,3,339711.75,4,7,Test,72,250K-500K,4,False
7060704,8,97,69.5,U,2,358321.87,4,7,Test,70,250K-500K,4,False
5332484,21,262,59.0,F,4,686133.12,5,8,Control,59,500K-1M,5,False
2053174,18,224,48.5,M,3,3553298.1,6,9,Test,48,1M-5M,6,False
7638969,18,226,60.5,M,4,352993.9,6,9,Control,60,250K-500K,6,False
2821034,4,59,64.5,U,3,750952.2300000001,6,9,Test,64,500K-1M,6,False
7350089,22,271,64.5,M,3,451774.44,5,8,Control,64,250K-500K,5,False
583024,22,269,45.5,F,2,320402.26,1,4,Test,46,250K-500K,1,False
7043778,4,59,51.5,F,2,556483.75,5,8,Test,52,500K-1M,5,False
632316,6,73,61.5,U,2,519751.55,6,9,Test,62,500K-1M,6,False
3545814,13,163,59.0,M,3,5754204.68,6,9,Test,59,5M-10M,6,False
8938855,23,286,61.0,F,2,517210.46,3,6,Control,61,500K-1M,3,False
9055908,18,225,48.5,M,3,435715.25,6,9,Test,48,250K-500K,6,False
168727,11,133,30.0,F,2,573736.92,3,6,Control,30,500K-1M,3,False
5403184,10,124,51.0,U,2,894701.01,5,8,Test,51,500K-1M,5,False
6156904,19,238,46.5,M,3,1798748.27,5,8,Test,46,1M-5M,5,False
5906270,15,190,63.5,U,2,337110.74,3,7,Test,64,250K-500K,3,False
8229123,5,67,70.0,M,3,333922.58,6,9,Test,70,250K-500K,6,False
6579097,11,143,71.5,M,2,655980.87,3,6,Control,72,500K-1M,3,False
7403538,25,306,28.5,M,4,423239.42,6,9,Control,28,250K-500K,6,False
5525202,16,203,55.0,M,3,693267.8300000001,5,9,Test,55,500K-1M,5,False
6773240,6,78,53.0,U,2,392217.23,6,9,Control,53,250K-500K,6,False
3996598,22,264,50.0,U,3,1533905.0799999998,6,9,Control,50,1M-5M,6,False
5767765,21,256,48.5,M,4,1578233.5599999998,2,5,Control,48,1M-5M,2,False
5849595,4,59,71.0,M,2,536113.11,6,9,Test,71,500K-1M,6,False
1311900,14,172,65.5,M,4,1278274.68,6,9,Control,66,1M-5M,6,False
3508963,7,85,51.5,U,2,440073.71,6,9,Control,52,250K-500K,6,False
79819,14,178,42.0,M,2,1272087.54,4,7,Control,42,1M-5M,4,False
2709693,28,336,59.5,M,3,562492.87,5,8,Control,60,500K-1M,5,False
8276422,21,260,65.5,M,2,993989.39,1,4,Control,66,500K-1M,1,False
3480805,23,287,64.5,M,3,527945.79,6,9,Control,64,500K-1M,6,False
6163403,16,198,67.5,M,3,473070.45,4,7,Control,68,250K-500K,4,False
8171000,9,109,53.5,M,2,431812.05,3,6,Control,54,250K-500K,3,False
6856325,7,86,64.5,U,2,328479.21,6,9,Control,64,250K-500K,6,False
8663390,20,240,51.5,M,3,1042728.62,6,9,Control,52,1M-5M,6,False
7657265,5,60,29.5,U,3,326157.83,6,9,Test,30,250K-500K,6,False
8244716,28,346,73.5,M,3,3544460.02,6,9,Test,74,1M-5M,6,False
5715005,13,156,69.0,M,3,455940.17,6,9,Control,69,250K-500K,6,False
8188503,28,336,66.0,M,3,1298861.75,6,9,Control,66,1M-5M,6,False
2328764,18,216,47.0,M,3,416911.21,6,9,Control,47,250K-500K,6,False
7996595,4,48,66.5,M,2,321356.88,6,9,Control,66,250K-500K,6,False
9295484,15,191,63.5,F,2,466457.59,2,5,Control,64,250K-500K,2,False
159823,5,69,65.5,M,2,738268.03,3,7,Control,66,500K-1M,3,False
3079172,15,189,54.0,M,2,719410.7100000001,3,6,Test,54,500K-1M,3,False
5543630,29,359,68.0,F,4,395516.35,6,9,Test,68,250K-500K,6,False
3365362,33,400,57.0,M,2,480568.65,1,4,Control,57,250K-500K,1,True
6279829,10,126,62.5,M,2,845466.3,6,9,Control,62,500K-1M,6,False
8536134,5,71,70.5,M,2,1212569.73,4,7,Control,70,1M-5M,4,False
7979476,22,274,53.0,F,3,1798128.0499999998,4,7,Test,53,1M-5M,4,False
5160049,27,334,71.0,M,2,514373.34,6,9,Test,71,500K-1M,6,False
4532223,18,216,75.0,M,2,318091.39,1,4,Control,75,250K-500K,1,False
1598934,10,127,39.5,M,2,306086.34,6,9,Test,40,250K-500K,6,False
7678077,4,58,44.5,M,5,456404.38,6,9,Test,44,250K-500K,6,False
3079521,24,290,59.0,M,2,984445.39,0,3,Test,59,500K-1M,0,False
1773965,17,206,50.0,M,3,527638.54,4,7,Control,50,500K-1M,4,False
3214839,8,97,62.5,U,2,334841.51,3,6,Test,62,250K-500K,3,False
9725005,15,183,39.5,M,3,327227.36,2,5,Control,40,250K-500K,2,False
9179900,9,114,43.0,M,2,358225.35,6,9,Control,43,250K-500K,6,False
7390059,16,197,36.0,M,3,763918.5900000001,6,9,Control,36,500K-1M,6,False
8042509,6,83,65.5,U,2,397625.76,3,6,Control,66,250K-500K,3,False
9308046,7,86,71.0,U,2,481859.35,2,5,Test,71,250K-500K,2,False
3983350,6,73,48.5,M,3,456942.78,6,9,Test,48,250K-500K,6,False
7450269,14,168,43.0,F,2,509353.22,2,5,Test,43,500K-1M,2,False
2191853,28,342,72.0,M,2,644158.81,4,7,Test,72,500K-1M,4,False
1982824,13,161,32.5,F,4,313353.45,6,9,Control,32,250K-500K,6,False
6271257,22,269,54.5,M,3,4520925.83,6,9,Test,54,1M-5M,6,False
7057041,12,149,62.5,M,2,377253.83,2,5,Control,62,250K-500K,2,False
1533558,9,108,66.5,F,4,521610.79,4,7,Control,66,500K-1M,4,False
6874702,8,97,59.0,U,2,300509.81,6,9,Control,59,250K-500K,6,False
1008574,21,261,68.0,M,3,872905.9400000001,6,9,Control,68,500K-1M,6,False
4282147,20,243,47.0,M,3,1111647.22,1,4,Control,47,1M-5M,1,False
8494729,18,216,41.5,F,4,555315.4400000001,1,4,Control,42,500K-1M,1,False
5827480,10,126,39.0,F,2,313739.29,1,4,Test,39,250K-500K,1,False
8471730,12,146,57.5,M,3,763924.18,5,8,Control,58,500K-1M,5,False
5889494,14,172,59.0,F,3,323597.46,2,5,Test,59,250K-500K,2,False
5233429,9,110,58.0,F,2,526366.09,4,7,Test,58,500K-1M,4,False
9848708,24,299,50.5,M,2,356956.07,6,9,Test,50,250K-500K,6,False
3497494,9,119,67.5,M,3,454220.4,6,9,Control,68,250K-500K,6,False
5013359,12,150,66.0,M,2,1559260.15,6,9,Control,66,1M-5M,6,False
1636131,5,64,56.5,F,2,412553.76,1,4,Control,56,250K-500K,1,False
7270311,30,370,54.5,F,3,367014.36,0,3,Test,54,250K-500K,0,False
2906777,15,183,71.5,F,2,298574.0,2,5,Test,72,250K-500K,2,False
477588,4,56,65.5,U,2,365815.66,6,9,Control,66,250K-500K,6,False
6637243,8,101,49.0,U,3,358471.88,6,9,Test,49,250K-500K,6,False
3853105,16,202,55.5,M,3,729512.8400000001,6,9,Control,56,500K-1M,6,False
3754736,23,276,75.0,U,3,1289920.84,2,6,Control,75,1M-5M,2,False
3399635,22,274,53.5,M,3,547172.8200000001,6,9,Test,54,500K-1M,6,False
8639638,21,256,63.0,F,3,521593.47,5,8,Test,63,500K-1M,5,False
6800257,20,250,54.0,F,2,311587.9,0,3,Test,54,250K-500K,0,False
8763414,13,164,58.0,M,2,411857.97,1,4,Test,58,250K-500K,1,False
4687224,9,113,60.0,F,2,1205139.0799999998,2,5,Control,60,1M-5M,2,False
6788339,13,165,30.0,M,2,1224028.27,2,5,Test,30,1M-5M,2,False
2570257,11,143,64.0,F,2,347319.06,4,7,Control,64,250K-500K,4,False
7887156,26,318,72.5,M,3,2598303.8,3,6,Control,72,1M-5M,3,False
9646248,23,279,72.0,M,4,1987622.79,0,7,Test,72,1M-5M,0,False
6972171,8,96,28.5,U,5,909744.74,5,8,Control,28,500K-1M,5,False
7696106,12,150,47.0,M,4,328975.83,3,6,Control,47,250K-500K,3,False
494597,15,182,30.5,M,3,297678.63,5,8,Test,30,250K-500K,5,False
483740,21,253,53.5,M,4,481915.7,6,9,Test,54,250K-500K,6,False
4642975,22,265,53.5,F,2,978145.45,5,8,Test,54,500K-1M,5,False
8955406,15,189,64.5,M,4,300207.01,6,9,Control,64,250K-500K,6,False
7690775,12,155,68.0,M,3,303641.56,6,9,Control,68,250K-500K,6,False
2071841,20,241,81.5,M,3,577243.76,0,3,Control,82,500K-1M,0,False
5531941,10,125,57.0,M,2,475444.4,6,9,Test,57,250K-500K,6,False
8527826,26,315,64.5,F,3,1342966.35,6,9,Control,64,1M-5M,6,False
2553137,6,74,51.0,M,2,351272.25,0,3,Control,51,250K-500K,0,False
6308970,15,181,28.5,M,3,369519.31,6,9,Test,28,250K-500K,6,False
7851852,13,166,62.5,M,3,398295.59,0,3,Test,62,250K-500K,0,False
4916541,34,419,70.5,F,2,463364.38,5,8,Test,70,250K-500K,5,True
5756509,15,190,40.5,M,3,2162730.4,4,7,Control,40,1M-5M,4,False
9663163,5,61,60.5,F,2,746740.42,3,6,Control,60,500K-1M,3,False
24443,10,122,49.0,M,2,331869.28,6,9,Test,49,250K-500K,6,False
8167124,34,418,66.5,F,3,366293.44,3,6,Control,66,250K-500K,3,True
2440296,12,146,77.0,F,2,309099.69,2,5,Test,77,250K-500K,2,False
4232218,15,191,47.0,M,2,1737181.99,6,9,Control,47,1M-5M,6,False
8891263,6,80,55.5,M,4,843144.67,6,9,Test,56,500K-1M,6,False
8164547,10,127,43.0,M,4,607976.04,5,8,Test,43,500K-1M,5,False
1825417,13,157,78.0,M,2,530221.31,6,9,Control,78,500K-1M,6,False
6962474,9,110,37.5,M,4,501429.49,6,9,Control,38,500K-1M,6,False
8126307,6,79,47.0,U,2,372127.97,2,5,Test,47,250K-500K,2,False
2533757,19,229,58.0,M,2,479821.71,6,9,Control,58,250K-500K,6,False
1264732,27,335,52.5,F,2,743750.5700000001,1,4,Test,52,500K-1M,1,False
4787433,25,304,56.5,M,2,331838.31,6,9,Control,56,250K-500K,6,False
7792734,15,183,39.0,F,2,332031.54,2,5,Test,39,250K-500K,2,False
8499181,12,144,36.5,M,3,537917.6900000001,3,6,Test,36,500K-1M,3,False
3924963,7,91,55.5,U,2,320793.5,4,7,Test,56,250K-500K,4,False
1810029,4,54,60.0,F,3,293127.8,1,5,Control,60,250K-500K,1,False
2031379,18,223,40.0,M,3,888982.2200000001,6,9,Test,40,500K-1M,6,False
7758423,9,109,66.0,M,3,521946.65,6,9,Control,66,500K-1M,6,False
1186608,25,309,54.0,M,3,433997.35,3,6,Test,54,250K-500K,3,False
572542,27,324,66.5,M,2,540718.24,6,9,Test,66,500K-1M,6,False
5451741,25,305,70.5,M,2,647928.3,2,5,Control,70,500K-1M,2,False
1882953,24,294,66.5,M,4,1912354.27,6,9,Control,66,1M-5M,6,False
1974302,13,164,37.0,M,4,911771.29,5,8,Test,37,500K-1M,5,False
2979075,15,182,56.5,M,4,1372806.47,5,8,Control,56,1M-5M,5,False
3662340,13,160,70.0,M,2,526349.83,6,9,Control,70,500K-1M,6,False
1733507,20,243,61.0,M,3,835092.51,2,5,Control,61,500K-1M,2,False
4210095,16,198,60.0,M,3,383372.84,0,3,Test,60,250K-500K,0,False
6317776,5,68,31.0,U,3,441630.15,2,5,Control,31,250K-500K,2,False
4468249,27,333,79.5,F,3,721488.93,2,7,Test,80,500K-1M,2,False
853541,5,70,38.5,U,4,328637.34,3,6,Control,38,250K-500K,3,False
2147522,5,71,42.5,U,2,708147.75,4,7,Control,42,500K-1M,4,False
666370,10,131,62.5,M,2,396210.62,3,6,Test,62,250K-500K,3,False
8407612,25,300,40.0,M,2,356447.6,4,7,Test,40,250K-500K,4,False
9512785,8,103,53.5,U,2,440081.76,4,7,Control,54,250K-500K,4,False
2629010,15,184,76.5,F,2,302231.33,5,8,Control,76,250K-500K,5,False
2220861,11,134,70.0,M,2,3990453.14,6,9,Test,70,1M-5M,6,False
5262815,7,86,63.0,U,2,1504271.67,6,9,Control,63,1M-5M,6,False
8355928,18,227,62.0,M,2,421701.73,5,8,Control,62,250K-500K,5,False
1569375,12,154,29.0,M,3,439822.38,1,5,Test,29,250K-500K,1,False
5563217,15,188,69.0,M,2,365383.88,5,8,Test,69,250K-500K,5,False
3016724,25,306,63.5,F,2,717620.74,2,5,Control,64,500K-1M,2,False
6150009,7,84,33.5,U,2,374094.73,6,9,Control,34,250K-500K,6,False
2734296,16,194,60.5,M,2,524950.86,6,9,Test,60,500K-1M,6,False
3466785,12,152,32.0,F,6,754485.06,6,9,Control,32,500K-1M,6,False
6633180,20,245,71.5,U,4,502153.34,6,9,Test,72,500K-1M,6,False
1030203,8,107,37.5,M,4,457250.17,6,9,Control,38,250K-500K,6,False
4331632,16,194,46.0,F,3,673603.5,2,5,Test,46,500K-1M,2,False
8157893,5,66,53.0,M,4,393299.35,6,9,Control,53,250K-500K,6,False
7636646,4,48,61.5,M,2,361720.31,4,7,Control,62,250K-500K,4,False
3709112,25,306,59.5,F,3,358551.61,5,8,Control,60,250K-500K,5,False
1072983,22,266,38.5,M,3,344530.31,6,9,Control,38,250K-500K,6,False
6400804,21,258,62.0,M,2,305230.39,2,5,Control,62,250K-500K,2,False
6666050,17,211,42.0,M,3,913514.8,2,5,Control,42,500K-1M,2,False
5102064,10,121,55.5,M,2,478497.2,0,3,Control,56,250K-500K,0,False
3877680,15,183,37.5,M,2,362855.18,6,9,Control,38,250K-500K,6,False
4934404,11,138,53.0,F,3,1381373.98,2,5,Control,53,1M-5M,2,False
8885509,23,283,80.5,M,4,357189.71,4,7,Control,80,250K-500K,4,False
402923,9,112,63.0,M,2,449877.78,4,7,Control,63,250K-500K,4,False
2116546,5,68,47.5,M,2,439310.29,3,6,Test,48,250K-500K,3,False
6085447,14,169,49.5,U,2,358582.93,1,4,Control,50,250K-500K,1,False
1410032,21,262,47.5,F,2,406674.16,5,8,Control,48,250K-500K,5,False
372126,6,75,63.5,U,2,467106.56,0,3,Test,64,250K-500K,0,False
3677926,17,208,62.5,M,2,605966.16,6,9,Test,62,500K-1M,6,False
8679790,32,390,67.5,M,4,377287.37,6,9,Test,68,250K-500K,6,True
9189428,9,116,45.5,M,2,610998.61,1,5,Control,46,500K-1M,1,False
9348822,28,341,56.5,M,3,644396.9600000001,3,6,Control,56,500K-1M,3,False
3959857,16,192,37.5,M,3,979411.71,2,5,Test,38,500K-1M,2,False
7159688,6,73,83.5,U,2,323974.6,2,5,Test,84,250K-500K,2,False
3002237,13,157,61.0,M,2,544336.53,1,4,Test,61,500K-1M,1,False
7758476,12,144,73.5,M,2,675296.87,3,6,Control,74,500K-1M,3,False
2957064,5,70,59.5,F,2,638980.89,6,9,Test,60,500K-1M,6,False
2615082,11,142,65.0,M,2,676535.06,3,6,Test,65,500K-1M,3,False
6158588,25,308,71.5,M,3,573003.53,2,6,Control,72,500K-1M,2,False
6229978,6,79,53.5,U,2,445628.68,1,4,Test,54,250K-500K,1,False
1316402,34,408,62.5,F,2,327718.17,4,7,Test,62,250K-500K,4,True
9680276,9,108,35.5,M,4,472452.24,3,6,Control,36,250K-500K,3,False
5704768,15,189,67.0,F,2,388393.43,1,4,Test,67,250K-500K,1,False
608211,4,58,44.0,M,2,392946.79,6,9,Test,44,250K-500K,6,False
7039946,7,84,61.0,U,3,505355.99,5,8,Test,61,500K-1M,5,False
8711021,25,308,33.5,U,5,327709.05,3,6,Control,34,250K-500K,3,False
1822468,13,166,33.5,F,3,540510.42,6,9,Control,34,500K-1M,6,False
4382504,7,88,69.5,M,2,498347.17,2,6,Test,70,250K-500K,2,False
810784,8,104,50.0,M,4,802743.9,6,9,Control,50,500K-1M,6,False
1001731,21,254,61.0,F,2,1244734.45,6,9,Control,61,1M-5M,6,False
4069950,13,161,70.5,M,3,414057.91,6,9,Test,70,250K-500K,6,False
2579616,31,379,60.0,M,4,3351539.77,2,5,Test,60,1M-5M,2,False
3087575,15,187,68.5,M,4,331271.94,6,9,Test,68,250K-500K,6,False
906029,4,58,55.0,U,2,641763.88,5,8,Control,55,500K-1M,5,False
6931123,6,78,59.0,U,2,457122.63,4,7,Test,59,250K-500K,4,False
3781653,11,135,54.0,M,3,461433.77,6,9,Control,54,250K-500K,6,False
9515388,3,47,60.0,U,2,440813.04,5,8,Control,60,250K-500K,5,False
3690628,7,94,36.0,M,3,514471.63,6,9,Control,36,500K-1M,6,False
4717,7,86,58.0,U,2,1739571.5499999998,6,9,Test,58,1M-5M,6,False
5407463,9,119,68.0,F,2,392849.31,5,8,Test,68,250K-500K,5,False
2037181,4,57,67.5,U,2,862293.02,3,6,Control,68,500K-1M,3,False
6893731,23,287,44.5,M,5,565383.0800000001,6,9,Test,44,500K-1M,6,False
5841499,23,277,49.5,M,4,495952.17,6,9,Control,50,250K-500K,6,False
8943833,26,313,65.5,F,2,777945.31,6,9,Test,66,500K-1M,6,False
836422,11,141,45.5,M,3,441406.79,5,8,Test,46,250K-500K,5,False
90596,4,55,48.0,F,2,325687.11,5,8,Control,48,250K-500K,5,False
3642835,18,224,54.5,M,2,1158691.45,3,6,Control,54,1M-5M,3,False
7341832,6,77,70.5,M,3,2046616.05,3,6,Test,70,1M-5M,3,False
7626648,13,161,34.5,M,3,321965.25,1,4,Control,34,250K-500K,1,False
7015724,7,85,38.5,M,2,900409.64,3,6,Control,38,500K-1M,3,False
6827687,8,102,51.5,M,2,505456.1,6,9,Test,52,500K-1M,6,False
1417640,29,355,64.0,F,3,1559013.0599999998,6,9,Test,64,1M-5M,6,False
5528233,20,250,61.5,M,5,2160148.09,6,9,Test,62,1M-5M,6,False
5894241,19,229,47.5,F,3,852060.39,6,9,Test,48,500K-1M,6,False
2828351,18,224,50.5,M,3,662751.9500000001,6,9,Test,50,500K-1M,6,False
483783,28,343,81.0,M,2,293149.28,1,4,Control,81,250K-500K,1,False
6567784,16,198,69.0,M,2,391336.41,0,4,Control,69,250K-500K,0,False
3768595,15,180,46.0,M,3,423762.19,6,9,Test,46,250K-500K,6,False
4433874,23,284,42.0,F,2,361584.54,5,8,Test,42,250K-500K,5,False
598498,3,37,87.5,F,4,409437.62,6,9,Test,88,250K-500K,6,False
2583298,24,295,69.0,U,2,584955.28,0,4,Test,69,500K-1M,0,False
827403,12,148,39.5,F,5,296048.7,6,9,Control,40,250K-500K,6,False
7005543,7,85,73.5,M,2,379121.53,6,9,Control,74,250K-500K,6,False
5410489,28,340,56.5,U,4,553681.7200000001,2,5,Control,56,500K-1M,2,False
6369921,5,69,48.5,F,5,907202.46,6,9,Control,48,500K-1M,6,False
9070134,17,209,71.0,M,2,439940.6,6,9,Test,71,250K-500K,6,False
8721805,6,72,50.0,U,2,585884.05,6,9,Test,50,500K-1M,6,False
808536,12,147,28.5,M,2,819878.99,6,9,Test,28,500K-1M,6,False
5220583,27,326,81.0,M,3,338772.73,3,6,Control,81,250K-500K,3,False
6745557,10,131,32.5,M,3,1187090.2999999998,6,9,Control,32,1M-5M,6,False
2898136,11,140,40.0,M,2,348515.91,1,4,Control,40,250K-500K,1,False
6034462,11,142,52.5,M,4,830697.14,3,7,Control,52,500K-1M,3,False
2482751,13,166,73.0,U,2,433210.08,1,4,Test,73,250K-500K,1,False
8525803,16,203,52.0,F,2,605321.5,2,5,Control,52,500K-1M,2,False
5645822,12,154,48.5,M,2,295584.49,3,6,Test,48,250K-500K,3,False
6653250,27,331,52.0,F,2,316691.9,6,9,Control,52,250K-500K,6,False
338896,10,120,39.0,F,3,373044.29,6,9,Control,39,250K-500K,6,False
5497377,7,84,63.5,M,4,3132538.93,6,9,Test,64,1M-5M,6,False
5349616,12,151,60.5,F,3,318153.76,1,4,Control,60,250K-500K,1,False
4374222,18,223,32.0,M,3,1372687.24,6,9,Test,32,1M-5M,6,False
4717054,24,295,60.5,U,3,578098.3300000001,5,8,Control,60,500K-1M,5,False
7041596,13,167,68.0,M,2,1134115.35,4,7,Control,68,1M-5M,4,False
6259660,10,128,35.5,M,2,304246.37,6,9,Control,36,250K-500K,6,False
6938338,29,359,74.0,M,2,319899.67,4,7,Control,74,250K-500K,4,False
7158440,31,377,68.5,M,2,342073.05,6,9,Control,68,250K-500K,6,False
6521362,18,219,54.0,F,2,366799.32,2,5,Control,54,250K-500K,2,False
360511,29,348,56.5,M,2,995318.33,6,9,Control,56,500K-1M,6,False
4633937,22,265,58.5,M,3,891822.56,6,9,Control,58,500K-1M,6,False
1064850,21,262,66.5,M,4,299841.19,6,9,Control,66,250K-500K,6,False
3884934,21,259,51.0,F,2,341952.57,6,9,Test,51,250K-500K,6,False
7387738,17,213,54.5,F,4,616181.4,6,9,Test,54,500K-1M,6,False
4780557,8,98,65.0,U,2,638532.16,6,9,Test,65,500K-1M,6,False
5249727,8,99,31.0,U,2,408454.31,5,8,Test,31,250K-500K,5,False
6902415,8,100,44.0,M,2,582644.7200000001,0,3,Control,44,500K-1M,0,False
6108235,12,155,39.0,F,4,838866.31,6,9,Test,39,500K-1M,6,False
3040221,24,293,66.5,F,3,665003.7300000001,6,9,Test,66,500K-1M,6,False
4010832,24,293,54.5,F,2,505357.47,6,9,Control,54,500K-1M,6,False
3023003,22,275,65.0,F,2,326777.27,1,4,Test,65,250K-500K,1,False
7369337,21,253,72.5,M,2,941320.37,6,9,Control,72,500K-1M,6,False
4629381,15,190,47.0,M,2,368340.56,2,5,Control,47,250K-500K,2,False
2262356,11,142,67.5,F,2,306540.58,1,4,Control,68,250K-500K,1,False
5965304,14,169,57.5,M,3,513768.62,6,9,Control,58,500K-1M,6,False
4690720,16,196,36.0,F,3,517789.58,6,9,Test,36,500K-1M,6,False
8627270,6,78,60.5,U,2,1213985.27,5,8,Test,60,1M-5M,5,False
9026435,7,85,63.5,M,4,2814697.46,6,9,Control,64,1M-5M,6,False
16549,24,294,55.5,F,3,314799.02,4,7,Control,56,250K-500K,4,False
6492630,23,280,67.0,F,2,301316.9,3,6,Control,67,250K-500K,3,False
4441049,6,74,63.0,U,2,292597.44,5,8,Control,63,250K-500K,5,False
3673027,33,406,65.0,F,2,686533.14,0,4,Test,65,500K-1M,0,True
5140041,4,58,42.0,F,3,757020.8400000001,3,6,Test,42,500K-1M,3,False
4239835,15,191,43.5,F,2,349570.1,2,5,Test,44,250K-500K,2,False
9545569,22,265,70.0,F,3,415612.6,1,5,Test,70,250K-500K,1,False
7611942,23,281,69.0,F,2,340520.85,6,9,Test,69,250K-500K,6,False
7951092,18,226,38.5,F,3,612669.87,6,9,Test,38,500K-1M,6,False
2016971,30,368,68.5,M,2,435299.0,3,6,Control,68,250K-500K,3,False
6485738,11,137,67.0,M,2,838785.25,1,6,Test,67,500K-1M,1,False
9591545,7,94,60.0,M,3,398373.59,4,7,Control,60,250K-500K,4,False
