client_id,confirm,start,step_1,step_2,step_3,conversion,completed_&_confused,completed_linear,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,variation,edad_redondeada,full_bal,call_group
8881979,2.0,1.0,1.0,1.0,1.0,1,0,0,12,154,29.0,M,2,75569.81,3,6,Control,29,50K-100K,3
8881992,1.0,1.0,1.0,1.0,1.0,1,0,1,6,78,43.0,U,2,48879.2,2,5,Test,43,0-50K,2
8882046,2.0,2.0,2.0,2.0,2.0,1,1,0,9,112,53.5,F,2,42993.06,2,5,Test,54,0-50K,2
8882285,1.0,1.0,1.0,1.0,1.0,1,0,1,22,264,52.0,M,3,662557.3400000001,6,9,Control,52,500K-1M,6
8882404,1.0,1.0,1.0,1.0,1.0,1,0,1,8,99,60.5,U,3,55074.58,0,3,Control,60,50K-100K,0
8882426,,2.0,,,,0,0,0,18,216,66.0,M,2,1440746.5799999998,6,9,Control,66,1M-5M,6
8883167,1.0,2.0,2.0,1.0,1.0,1,1,0,7,92,28.5,U,2,67967.04000000001,2,5,Test,28,50K-100K,2
8883335,2.0,2.0,2.0,1.0,1.0,1,1,0,6,76,19.5,U,3,38774.89,6,9,Test,20,0-50K,6
8883596,1.0,1.0,1.0,1.0,1.0,1,0,1,6,82,37.0,U,2,59310.44,4,7,Test,37,50K-100K,4
8883783,2.0,1.0,1.0,1.0,1.0,1,0,0,14,173,56.5,F,2,31791.18,6,9,Control,56,0-50K,6
8883804,,1.0,1.0,1.0,,0,0,0,7,91,27.0,F,2,47802.3,3,6,Control,27,0-50K,3
8883914,1.0,,1.0,1.0,1.0,0,0,0,5,69,23.0,U,2,35466.55,2,5,Control,23,0-50K,2
8883994,1.0,9.0,4.0,4.0,2.0,1,1,0,17,211,57.0,F,3,106927.6,5,8,Control,57,100K-250K,5
8884286,1.0,1.0,1.0,1.0,1.0,1,0,1,12,146,47.5,M,2,85049.04999999999,0,4,Test,48,50K-100K,0
8884289,,4.0,2.0,2.0,,0,0,0,13,156,34.0,F,2,57292.94,1,4,Control,34,50K-100K,1
8884678,1.0,2.0,2.0,1.0,1.0,1,1,0,7,94,63.5,U,2,34346.33,1,4,Control,64,0-50K,1
8884917,,1.0,2.0,2.0,2.0,0,0,0,10,129,24.0,F,3,48533.12,2,5,Control,24,0-50K,2
8885339,1.0,1.0,1.0,1.0,1.0,1,0,1,7,94,44.5,M,2,24866.9,2,5,Control,44,0-50K,2
8885509,1.0,3.0,4.0,4.0,5.0,1,1,0,23,283,80.5,M,4,357189.71,4,7,Control,80,250K-500K,4
8885555,1.0,1.0,1.0,3.0,3.0,1,1,0,5,60,44.5,U,2,24967.66,5,8,Control,44,0-50K,5
8885642,1.0,2.0,3.0,1.0,1.0,1,1,0,7,86,56.5,U,2,61300.91,3,6,Test,56,50K-100K,3
8886146,1.0,2.0,2.0,2.0,3.0,1,1,0,13,165,64.5,M,2,87248.29999999999,2,5,Test,64,50K-100K,2
8886422,1.0,5.0,3.0,1.0,1.0,1,1,0,8,99,31.5,U,2,58811.44,3,6,Test,32,50K-100K,3
8886792,,1.0,,,,0,0,0,5,71,37.0,U,3,76935.14,5,8,Test,37,50K-100K,5
8886879,,1.0,,,,0,0,0,30,367,76.0,F,2,93277.98,5,8,Control,76,50K-100K,5
8887279,,3.0,1.0,,,0,0,0,6,78,42.0,U,2,209904.25,1,4,Test,42,100K-250K,1
8887437,1.0,1.0,1.0,1.0,1.0,1,0,1,6,80,66.5,U,2,109638.77,6,9,Test,66,100K-250K,6
8887485,1.0,1.0,1.0,1.0,1.0,1,0,1,12,151,25.0,F,3,56162.45,1,4,Test,25,50K-100K,1
8888007,2.0,2.0,2.0,1.0,1.0,1,1,0,13,162,35.5,M,2,69956.81,6,9,Test,36,50K-100K,6
8888379,1.0,2.0,2.0,2.0,2.0,1,1,0,19,238,26.5,M,2,126316.42,6,9,Control,26,100K-250K,6
8888550,,9.0,4.0,,,0,0,0,17,204,59.0,M,2,64335.4,6,9,Control,59,50K-100K,6
8888588,1.0,2.0,2.0,2.0,1.0,1,1,0,15,186,19.5,F,2,33048.97,3,6,Test,20,0-50K,3
8888660,1.0,1.0,1.0,1.0,1.0,1,0,1,10,130,28.5,M,2,38989.98,1,4,Test,28,0-50K,1
8889466,,1.0,1.0,1.0,,0,0,0,22,275,25.0,M,2,36603.53,0,3,Control,25,0-50K,0
8889640,1.0,1.0,1.0,1.0,1.0,1,0,1,8,104,67.0,F,4,1083020.0699999998,4,8,Test,67,1M-5M,4
8889682,1.0,7.0,8.0,1.0,1.0,1,1,0,23,282,66.5,F,2,161245.06,5,8,Control,66,100K-250K,5
8889690,1.0,1.0,1.0,1.0,1.0,1,0,1,15,190,49.5,F,3,99800.26,2,6,Test,50,50K-100K,2
8889840,,2.0,,,,0,0,0,30,371,80.0,M,4,275863.42,6,9,Control,80,250K-500K,6
8889922,1.0,1.0,1.0,1.0,1.0,1,0,1,9,108,27.0,M,2,25088.27,1,4,Control,27,0-50K,1
8890113,,3.0,1.0,1.0,,0,0,0,10,127,36.0,F,4,166075.18,6,9,Control,36,100K-250K,6
8890325,2.0,6.0,4.0,1.0,1.0,1,1,0,13,161,71.0,F,3,93698.7,4,8,Test,71,50K-100K,4
8890350,,2.0,1.0,1.0,,0,0,0,20,248,61.0,M,2,337133.62,6,9,Test,61,250K-500K,6
8890723,3.0,2.0,2.0,2.0,2.0,1,1,0,15,187,58.0,U,2,110647.12,5,8,Control,58,100K-250K,5
8891137,2.0,1.0,1.0,1.0,1.0,1,0,0,5,64,24.5,U,3,123323.78,6,9,Test,24,100K-250K,6
8891242,,1.0,1.0,1.0,1.0,0,0,0,18,223,77.0,M,2,101021.83,3,6,Test,77,100K-250K,3
8891263,2.0,1.0,1.0,1.0,1.0,1,0,0,6,80,55.5,M,4,843144.67,6,9,Test,56,500K-1M,6
8891903,2.0,1.0,1.0,1.0,1.0,1,0,0,5,62,53.0,M,2,23879.07,2,5,Test,53,0-50K,2
8892030,,16.0,1.0,2.0,2.0,0,0,0,9,113,57.0,M,2,65450.99,1,4,Control,57,50K-100K,1
8892186,,3.0,1.0,,,0,0,0,8,103,47.0,U,2,142783.91999999998,2,5,Test,47,100K-250K,2
8892267,,2.0,1.0,,,0,0,0,13,165,60.0,F,2,65667.35,4,7,Test,60,50K-100K,4
8892271,3.0,2.0,1.0,1.0,1.0,1,0,0,9,112,36.5,M,2,48287.46,1,4,Test,36,0-50K,1
8892555,1.0,1.0,1.0,1.0,1.0,1,0,1,9,111,48.5,F,2,333124.25,6,9,Test,48,250K-500K,6
8892860,1.0,4.0,3.0,2.0,1.0,1,1,0,24,295,60.5,F,3,56845.25,4,7,Test,60,50K-100K,4
8893466,,1.0,1.0,,,0,0,0,6,72,71.0,U,4,458996.0,1,4,Test,71,250K-500K,1
8893526,1.0,3.0,3.0,1.0,1.0,1,1,0,27,330,49.5,F,2,55222.02,0,3,Control,50,50K-100K,0
8893835,1.0,2.0,2.0,2.0,3.0,1,1,0,33,396,54.0,M,3,136154.75,1,4,Control,54,100K-250K,1
8893867,3.0,1.0,3.0,2.0,1.0,1,1,0,31,376,52.5,M,3,145831.09999999998,6,9,Control,52,100K-250K,6
8893928,1.0,1.0,1.0,1.0,1.0,1,0,1,18,226,44.5,F,2,95094.68,4,8,Test,44,50K-100K,4
8894041,,3.0,1.0,1.0,,0,0,0,16,193,44.0,M,2,55297.75,3,6,Control,44,50K-100K,3
8894138,1.0,2.0,1.0,1.0,1.0,1,0,0,11,132,25.5,M,2,63781.0,3,6,Test,26,50K-100K,3
8894235,1.0,4.0,2.0,1.0,1.0,1,1,0,30,363,59.5,M,3,1827503.02,6,9,Control,60,1M-5M,6
8894823,,4.0,1.0,,,0,0,0,12,145,54.0,F,2,114579.55,3,6,Test,54,100K-250K,3
8894931,,5.0,1.0,,,0,0,0,8,105,50.0,M,2,38347.63,0,3,Test,50,0-50K,0
8894950,,1.0,1.0,1.0,1.0,0,0,0,18,225,27.0,M,2,34620.92,3,6,Control,27,0-50K,3
8894975,1.0,1.0,1.0,1.0,1.0,1,0,1,16,200,45.0,F,2,110304.28,4,7,Control,45,100K-250K,4
8895000,,6.0,3.0,,,0,0,0,15,188,49.0,F,2,129778.15,4,7,Test,49,100K-250K,4
8895060,2.0,1.0,1.0,1.0,1.0,1,0,0,5,69,65.5,M,2,64219.52,5,8,Test,66,50K-100K,5
8895108,,4.0,2.0,1.0,1.0,0,0,0,7,86,53.0,U,2,33409.82,4,7,Test,53,0-50K,4
8895190,1.0,1.0,1.0,1.0,1.0,1,0,1,4,59,32.0,U,3,44193.56,6,9,Control,32,0-50K,6
8895529,1.0,1.0,1.0,1.0,1.0,1,0,1,8,105,28.5,M,2,46417.65,4,7,Test,28,0-50K,4
8895716,1.0,1.0,1.0,2.0,2.0,1,1,0,4,59,57.5,U,2,28116.96,3,6,Test,58,0-50K,3
8896142,,1.0,,,,0,0,0,15,189,55.0,F,3,24338.03,1,4,Test,55,0-50K,1
8896811,1.0,1.0,1.0,1.0,1.0,1,0,1,14,171,30.5,U,2,151341.86,0,3,Test,30,100K-250K,0
8897389,1.0,9.0,5.0,4.0,3.0,1,1,0,4,58,58.0,U,2,38908.0,3,6,Test,58,0-50K,3
8897392,3.0,1.0,1.0,1.0,1.0,1,0,0,23,278,41.5,F,2,44628.67,0,3,Test,42,0-50K,0
8897640,2.0,1.0,1.0,1.0,1.0,1,0,0,25,304,58.5,M,2,86976.39,4,7,Test,58,50K-100K,4
8897853,2.0,1.0,1.0,1.0,1.0,1,0,0,13,166,73.5,M,2,109942.52,5,8,Test,74,100K-250K,5
8898175,1.0,1.0,2.0,2.0,2.0,1,1,0,14,179,43.0,F,2,149944.89,5,8,Control,43,100K-250K,5
8898657,3.0,1.0,1.0,1.0,1.0,1,0,0,8,96,37.5,M,2,75995.08,6,9,Test,38,50K-100K,6
8899445,1.0,1.0,1.0,1.0,1.0,1,0,1,14,173,39.5,F,2,118790.17,1,4,Control,40,100K-250K,1
8899589,,1.0,1.0,,,0,0,0,16,193,84.0,F,2,60227.11,0,3,Control,84,50K-100K,0
8899593,,5.0,1.0,1.0,1.0,0,0,0,6,82,47.0,U,2,191726.22,6,9,Control,47,100K-250K,6
8899758,1.0,2.0,1.0,1.0,1.0,1,0,0,25,309,65.5,F,2,70010.97,1,4,Control,66,50K-100K,1
8900157,1.0,2.0,2.0,1.0,1.0,1,1,0,13,161,27.5,M,4,83997.25,5,8,Test,28,50K-100K,5
8900388,1.0,1.0,1.0,1.0,1.0,1,0,1,7,86,26.5,U,2,62780.79,0,3,Test,26,50K-100K,0
8900562,1.0,2.0,1.0,1.0,1.0,1,0,0,17,210,36.5,M,4,174183.24,6,9,Control,36,100K-250K,6
8901193,,2.0,1.0,,,0,0,0,5,68,28.0,U,3,55821.56,6,9,Test,28,50K-100K,6
8901859,1.0,1.0,1.0,1.0,1.0,1,0,1,16,197,49.5,M,4,40147.71,3,6,Control,50,0-50K,3
8902017,1.0,1.0,2.0,3.0,2.0,1,1,0,5,65,66.5,M,2,38246.61,6,9,Test,66,0-50K,6
8902145,1.0,1.0,1.0,1.0,1.0,1,0,1,19,239,63.5,M,2,40054.64,2,5,Test,64,0-50K,2
8902243,,1.0,,,,0,0,0,8,97,44.0,U,2,198852.07,0,3,Control,44,100K-250K,0
8902305,1.0,1.0,1.0,1.0,1.0,1,0,1,6,77,45.0,U,2,59967.76,3,6,Test,45,50K-100K,3
8902430,1.0,2.0,2.0,1.0,1.0,1,1,0,14,173,46.0,M,2,52059.74,1,4,Test,46,50K-100K,1
8902463,,3.0,,,,0,0,0,15,189,69.0,M,2,42828.09,1,4,Control,69,0-50K,1
8902724,1.0,1.0,1.0,1.0,1.0,1,0,1,15,185,35.0,F,2,79175.82,5,8,Test,35,50K-100K,5
8903501,1.0,1.0,1.0,1.0,1.0,1,0,1,13,166,44.5,F,2,30299.98,0,7,Control,44,0-50K,0
8903537,,4.0,4.0,4.0,2.0,0,0,0,23,276,83.0,U,2,276667.27,6,9,Test,83,250K-500K,6
8903554,3.0,1.0,2.0,2.0,1.0,1,1,0,5,71,24.5,U,2,63883.2,6,9,Test,24,50K-100K,6
8903909,1.0,1.0,1.0,1.0,1.0,1,0,1,6,81,66.0,U,2,171344.21000000002,4,7,Test,66,100K-250K,4
8904136,,5.0,4.0,1.0,,0,0,0,7,93,47.0,U,2,53351.14,5,8,Test,47,50K-100K,5
8904677,1.0,1.0,1.0,1.0,1.0,1,0,1,26,321,62.5,U,3,256358.4,4,7,Test,62,250K-500K,4
8905135,1.0,1.0,1.0,1.0,1.0,1,0,1,6,80,26.5,F,2,74121.5,1,4,Test,26,50K-100K,1
8905187,1.0,4.0,2.0,3.0,1.0,1,1,0,12,150,50.5,M,2,54465.88,1,4,Test,50,50K-100K,1
8905762,,1.0,1.0,1.0,,0,0,0,7,85,37.0,M,2,119852.83,3,6,Control,37,100K-250K,3
8905816,1.0,2.0,4.0,3.0,2.0,1,1,0,6,78,46.5,U,3,762519.89,4,7,Control,46,500K-1M,4
8905961,1.0,1.0,1.0,1.0,1.0,1,0,1,11,133,61.5,M,2,518707.01,0,3,Control,62,500K-1M,0
8905969,1.0,5.0,3.0,1.0,2.0,1,1,0,8,103,46.0,M,3,62024.42,6,9,Test,46,50K-100K,6
8905979,1.0,,1.0,1.0,1.0,0,0,0,10,124,58.0,F,3,159295.15999999997,4,7,Control,58,100K-250K,4
8906223,,1.0,,,,0,0,0,12,149,40.0,F,2,75513.84,6,9,Control,40,50K-100K,6
8906316,1.0,2.0,2.0,2.0,2.0,1,1,0,3,40,56.5,U,2,345947.71,6,9,Test,56,250K-500K,6
8906713,1.0,2.0,2.0,1.0,1.0,1,1,0,22,265,46.5,F,2,30650.46,2,5,Test,46,0-50K,2
8906924,1.0,1.0,1.0,1.0,1.0,1,0,1,7,94,31.0,U,3,91761.29,3,6,Test,31,50K-100K,3
8907499,1.0,2.0,1.0,1.0,1.0,1,0,0,7,85,36.0,U,3,61223.77,3,6,Control,36,50K-100K,3
8908352,1.0,2.0,2.0,1.0,1.0,1,1,0,6,83,32.0,U,2,43136.86,3,6,Control,32,0-50K,3
8908476,1.0,1.0,1.0,1.0,1.0,1,0,1,5,61,32.5,M,2,24891.38,2,5,Control,32,0-50K,2
8908514,1.0,9.0,3.0,4.0,4.0,1,1,0,7,95,26.5,U,3,76258.13,6,9,Control,26,50K-100K,6
8908629,1.0,1.0,1.0,1.0,1.0,1,0,1,4,56,42.5,U,2,31360.64,6,9,Test,42,0-50K,6
8908639,,1.0,1.0,1.0,1.0,0,0,0,13,163,60.0,M,2,357704.6,1,5,Test,60,250K-500K,1
8908875,1.0,1.0,1.0,1.0,1.0,1,0,1,4,56,19.5,U,2,30653.87,1,4,Test,20,0-50K,1
8909091,,1.0,,,,0,0,0,14,178,74.0,M,2,79033.19,5,8,Control,74,50K-100K,5
8909445,1.0,1.0,1.0,1.0,1.0,1,0,1,15,180,51.5,F,2,48065.88,0,3,Test,52,0-50K,0
8909517,,1.0,2.0,1.0,,0,0,0,15,180,73.0,M,2,631341.99,0,5,Control,73,500K-1M,0
8909784,1.0,1.0,1.0,1.0,2.0,1,1,0,15,191,56.5,M,3,628166.05,4,7,Test,56,500K-1M,4
8909853,1.0,1.0,1.0,1.0,1.0,1,0,1,17,209,53.5,M,2,275636.47,3,6,Test,54,250K-500K,3
8910034,2.0,,,,,0,0,0,22,269,62.0,M,3,41264.05,2,6,Control,62,0-50K,2
8910128,,2.0,1.0,,,0,0,0,5,65,25.0,U,2,31074.52,5,8,Test,25,0-50K,5
8910393,,7.0,12.0,2.0,1.0,0,0,0,15,190,62.0,F,3,202102.42,6,9,Test,62,100K-250K,6
8911064,1.0,1.0,1.0,1.0,1.0,1,0,1,6,72,28.5,U,4,207795.06,6,9,Control,28,100K-250K,6
8911088,1.0,5.0,2.0,2.0,1.0,1,1,0,23,287,35.0,F,2,40938.98,0,3,Control,35,0-50K,0
8911405,1.0,1.0,1.0,1.0,1.0,1,0,1,17,215,60.5,M,2,187254.45,3,6,Test,60,100K-250K,3
8911510,1.0,2.0,2.0,2.0,2.0,1,1,0,9,118,50.0,F,2,50401.69,5,8,Control,50,50K-100K,5
8911874,1.0,1.0,1.0,1.0,1.0,1,0,1,5,66,47.5,U,2,27899.95,0,3,Test,48,0-50K,0
8911878,1.0,1.0,1.0,1.0,1.0,1,0,1,19,228,70.5,M,2,151486.03,2,5,Test,70,100K-250K,2
8911940,1.0,1.0,1.0,1.0,1.0,1,0,1,23,281,54.5,M,3,1000654.64,5,8,Test,54,1M-5M,5
8912091,1.0,1.0,1.0,1.0,1.0,1,0,1,6,77,23.5,U,2,61347.28,3,6,Control,24,50K-100K,3
8912315,3.0,,,,,0,0,0,23,284,68.0,F,4,769124.4,6,9,Control,68,500K-1M,6
8913318,1.0,,1.0,1.0,1.0,0,0,0,8,107,31.0,U,3,30072.59,1,4,Control,31,0-50K,1
8913354,1.0,1.0,1.0,1.0,1.0,1,0,1,21,253,40.5,M,2,155845.77000000002,6,9,Test,40,100K-250K,6
8913453,1.0,1.0,1.0,1.0,1.0,1,0,1,7,89,20.0,U,2,31105.23,2,5,Test,20,0-50K,2
8913628,1.0,1.0,1.0,1.0,1.0,1,0,1,5,61,31.5,U,2,62814.18,5,8,Test,32,50K-100K,5
8913755,,1.0,1.0,,,0,0,0,16,195,62.0,F,2,177707.11,2,5,Test,62,100K-250K,2
8913786,,1.0,1.0,1.0,1.0,0,0,0,6,82,61.0,U,2,44116.66,1,4,Test,61,0-50K,1
8913814,1.0,7.0,4.0,1.0,1.0,1,1,0,23,280,63.5,M,2,1687482.14,6,9,Control,64,1M-5M,6
8914780,1.0,2.0,2.0,1.0,1.0,1,1,0,11,140,40.0,M,2,70134.15,6,9,Test,40,50K-100K,6
8915203,1.0,2.0,2.0,3.0,1.0,1,1,0,15,190,30.5,M,2,24428.69,0,3,Test,30,0-50K,0
8916311,2.0,2.0,1.0,1.0,1.0,1,0,0,3,46,52.5,U,4,457447.82,6,9,Test,52,250K-500K,6
8916496,1.0,1.0,1.0,2.0,2.0,1,1,0,12,155,34.5,F,2,54033.42,0,3,Control,34,50K-100K,0
8916621,1.0,3.0,3.0,2.0,1.0,1,1,0,13,162,51.5,F,2,69893.48999999999,1,4,Control,52,50K-100K,1
8916656,1.0,2.0,2.0,1.0,1.0,1,1,0,4,48,23.5,U,2,47231.85,2,5,Test,24,0-50K,2
8916884,,1.0,1.0,,,0,0,0,7,84,26.0,U,2,68972.84,6,9,Test,26,50K-100K,6
8917050,6.0,4.0,4.0,3.0,2.0,1,1,0,21,262,52.5,F,2,69541.54999999999,2,5,Test,52,50K-100K,2
8917070,1.0,1.0,1.0,1.0,1.0,1,0,1,12,146,39.0,M,2,49584.39,1,4,Control,39,0-50K,1
8917638,1.0,1.0,1.0,1.0,3.0,1,1,0,11,134,73.5,M,2,48849.5,0,3,Control,74,0-50K,0
8917762,,2.0,1.0,1.0,2.0,0,0,0,21,252,47.0,F,4,165548.33000000002,6,9,Control,47,100K-250K,6
8917917,,1.0,,,,0,0,0,6,77,26.0,U,3,298232.42,6,9,Test,26,250K-500K,6
8917970,1.0,1.0,1.0,1.0,1.0,1,0,1,5,66,18.5,U,3,79535.22,5,8,Control,18,50K-100K,5
8918002,2.0,1.0,1.0,1.0,1.0,1,0,0,22,265,85.5,M,2,105183.61,3,7,Test,86,100K-250K,3
8918252,1.0,1.0,1.0,1.0,1.0,1,0,1,4,56,33.5,U,2,32939.29,6,9,Test,34,0-50K,6
8918355,1.0,2.0,1.0,1.0,1.0,1,0,0,15,189,36.5,F,2,93337.31,6,9,Test,36,50K-100K,6
8918473,,2.0,3.0,1.0,1.0,0,0,0,6,79,23.0,F,2,26160.81,1,4,Test,23,0-50K,1
8918570,,1.0,,,,0,0,0,6,80,34.0,U,3,32979.75,6,9,Test,34,0-50K,6
8918685,1.0,2.0,2.0,2.0,1.0,1,1,0,4,58,46.5,F,2,34533.81,3,6,Control,46,0-50K,3
8918860,1.0,6.0,1.0,1.0,1.0,1,0,0,22,271,25.5,M,2,32392.78,2,5,Control,26,0-50K,2
8918882,1.0,1.0,1.0,1.0,1.0,1,0,1,17,212,44.0,U,2,176287.33000000002,5,8,Control,44,100K-250K,5
8918913,,1.0,1.0,1.0,,0,0,0,22,271,47.0,M,2,216250.97,1,4,Control,47,100K-250K,1
8919156,1.0,2.0,1.0,1.0,1.0,1,0,0,12,155,36.5,F,2,43848.03999999999,0,3,Control,36,0-50K,0
8919237,1.0,1.0,1.0,1.0,1.0,1,0,1,7,84,58.5,U,2,50114.11,6,9,Control,58,50K-100K,6
8919250,,1.0,,,,0,0,0,6,72,28.0,U,2,55596.23,2,5,Test,28,50K-100K,2
8919279,1.0,2.0,2.0,2.0,2.0,1,1,0,26,322,21.5,F,2,31375.72,1,5,Control,22,0-50K,1
8919311,1.0,2.0,1.0,1.0,1.0,1,0,0,21,253,49.5,M,2,27772.63,4,7,Control,50,0-50K,4
8919323,1.0,1.0,1.0,1.0,1.0,1,0,1,10,121,62.5,M,2,26476.53,6,9,Control,62,0-50K,6
8919820,1.0,1.0,1.0,1.0,1.0,1,0,1,8,99,21.5,U,2,49766.2,2,5,Control,22,0-50K,2
8919883,1.0,1.0,1.0,1.0,1.0,1,0,1,4,58,55.5,U,2,39546.64,1,4,Control,56,0-50K,1
8920170,7.0,3.0,2.0,1.0,1.0,1,1,0,22,272,60.5,F,2,196748.62,4,7,Test,60,100K-250K,4
8920691,1.0,1.0,1.0,1.0,1.0,1,0,1,12,144,46.5,U,2,63436.9,3,6,Control,46,50K-100K,3
8921011,,1.0,1.0,,,0,0,0,7,95,50.0,U,2,62963.97,1,4,Control,50,50K-100K,1
8921130,1.0,2.0,3.0,2.0,1.0,1,1,0,7,91,36.5,M,2,68402.22,3,6,Test,36,50K-100K,3
8921152,,1.0,2.0,2.0,,0,0,0,6,77,58.0,M,2,46056.94,6,9,Control,58,0-50K,6
8921189,1.0,1.0,1.0,1.0,1.0,1,0,1,6,72,23.0,U,3,61841.56,6,9,Control,23,50K-100K,6
8921195,1.0,1.0,1.0,1.0,1.0,1,0,1,9,111,18.0,M,2,28940.87,0,3,Control,18,0-50K,0
8921210,,2.0,1.0,,,0,0,0,27,331,34.0,F,2,181290.65,0,3,Test,34,100K-250K,0
8921353,,1.0,2.0,1.0,,0,0,0,15,191,29.0,M,2,60244.67,2,5,Control,29,50K-100K,2
8921463,,3.0,4.0,5.0,,0,0,0,11,136,62.0,F,2,38395.02,2,5,Test,62,0-50K,2
8921695,1.0,2.0,2.0,1.0,1.0,1,1,0,10,122,28.5,M,3,33412.73,5,8,Test,28,0-50K,5
8921716,2.0,2.0,2.0,1.0,1.0,1,1,0,8,99,51.5,U,2,26865.46,6,9,Test,52,0-50K,6
8921961,1.0,1.0,1.0,1.0,1.0,1,0,1,31,379,72.5,M,3,213236.66,2,5,Control,72,100K-250K,2
8922549,1.0,12.0,13.0,1.0,1.0,1,1,0,18,219,72.5,F,2,116830.88,6,9,Control,72,100K-250K,6
8922772,1.0,1.0,1.0,1.0,1.0,1,0,1,7,89,73.5,U,2,190410.14,3,6,Control,74,100K-250K,3
8922786,1.0,1.0,1.0,1.0,1.0,1,0,1,16,192,54.5,M,2,700636.7300000001,2,5,Control,54,500K-1M,2
8922851,1.0,1.0,1.0,1.0,1.0,1,0,1,7,89,21.0,U,3,77147.79000000001,6,9,Control,21,50K-100K,6
8923312,1.0,2.0,2.0,2.0,2.0,1,1,0,13,156,68.5,M,2,90221.12,2,5,Control,68,50K-100K,2
8923342,1.0,9.0,4.0,2.0,2.0,1,1,0,6,83,42.0,U,2,71411.54999999999,5,8,Test,42,50K-100K,5
8923376,,4.0,3.0,,,0,0,0,6,77,57.0,F,2,131206.07,6,9,Test,57,100K-250K,6
8923392,1.0,2.0,1.0,1.0,3.0,1,1,0,24,297,66.5,F,2,482621.97,5,8,Control,66,250K-500K,5
8923646,2.0,1.0,1.0,1.0,1.0,1,0,0,8,96,40.5,U,2,35354.27,0,3,Test,40,0-50K,0
8924055,1.0,2.0,2.0,1.0,1.0,1,1,0,13,159,32.5,F,3,100804.95,2,5,Test,32,100K-250K,2
8924493,1.0,1.0,1.0,1.0,1.0,1,0,1,5,69,27.5,U,2,48279.02,6,9,Control,28,0-50K,6
8924772,1.0,1.0,1.0,1.0,1.0,1,0,1,13,165,29.5,M,3,63956.59,4,7,Control,30,50K-100K,4
8924782,1.0,2.0,3.0,2.0,2.0,1,1,0,4,59,17.5,U,2,36666.21,2,5,Control,18,0-50K,2
8924804,,2.0,1.0,1.0,,0,0,0,12,155,35.0,M,3,131046.47,1,4,Control,35,100K-250K,1
8924994,,7.0,6.0,,,0,0,0,14,171,83.0,M,2,681965.04,6,9,Control,83,500K-1M,6
8925152,1.0,1.0,1.0,1.0,1.0,1,0,1,15,191,47.5,M,2,321212.26,6,9,Control,48,250K-500K,6
8925648,,2.0,1.0,,,0,0,0,7,88,41.0,F,2,55090.39,2,5,Test,41,50K-100K,2
8926354,1.0,1.0,1.0,1.0,1.0,1,0,1,7,90,33.5,U,2,27641.09,0,3,Test,34,0-50K,0
8926491,,1.0,1.0,1.0,1.0,0,0,0,20,240,61.0,F,3,378257.94,6,9,Control,61,250K-500K,6
8926523,2.0,3.0,1.0,1.0,1.0,1,0,0,6,73,64.5,U,2,446461.0,2,5,Test,64,250K-500K,2
8926765,1.0,5.0,2.0,1.0,1.0,1,1,0,9,115,63.5,F,2,32980.399999999994,6,9,Control,64,0-50K,6
8927048,1.0,2.0,2.0,3.0,2.0,1,1,0,6,81,59.5,U,2,315742.62,4,7,Control,60,250K-500K,4
8927242,1.0,1.0,1.0,2.0,2.0,1,1,0,3,39,17.5,U,3,56048.17,6,9,Test,18,50K-100K,6
8927536,,2.0,,,,0,0,0,4,58,28.0,M,2,34035.899999999994,0,3,Control,28,0-50K,0
8927696,,1.0,1.0,1.0,,0,0,0,8,103,30.0,M,3,134017.52000000002,6,9,Control,30,100K-250K,6
8927733,1.0,1.0,1.0,1.0,1.0,1,0,1,14,176,53.5,F,2,51196.02,6,9,Control,54,50K-100K,6
8927810,1.0,2.0,1.0,1.0,1.0,1,0,0,10,131,34.5,F,3,184108.01,4,7,Test,34,100K-250K,4
8927886,,1.0,1.0,1.0,1.0,0,0,0,3,43,48.0,U,2,81402.48,6,9,Test,48,50K-100K,6
8928251,1.0,1.0,1.0,1.0,1.0,1,0,1,6,77,31.5,U,2,52961.67,4,7,Test,32,50K-100K,4
8928774,1.0,2.0,1.0,1.0,1.0,1,0,0,14,168,34.5,F,6,153527.82,5,8,Test,34,100K-250K,5
8928795,,2.0,,,,0,0,0,6,72,39.0,F,2,49361.63,1,4,Test,39,0-50K,1
8929016,1.0,1.0,4.0,3.0,2.0,1,1,0,4,58,26.5,U,3,30244.91,3,6,Control,26,0-50K,3
8929092,,3.0,1.0,,,0,0,0,22,273,31.0,M,2,143153.07,1,4,Test,31,100K-250K,1
8929415,1.0,1.0,3.0,3.0,2.0,1,1,0,4,59,48.5,U,2,46849.38,1,4,Control,48,0-50K,1
8929553,1.0,2.0,2.0,1.0,1.0,1,1,0,8,107,25.5,U,3,31588.1,4,7,Test,26,0-50K,4
8930597,1.0,1.0,1.0,1.0,1.0,1,0,1,10,125,63.5,F,2,288119.77,1,4,Control,64,250K-500K,1
8930630,,3.0,1.0,1.0,1.0,0,0,0,4,59,42.0,F,2,42808.26,6,9,Test,42,0-50K,6
8930684,1.0,1.0,1.0,1.0,2.0,1,1,0,17,206,49.0,F,2,26916.07,3,6,Control,49,0-50K,3
